0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.999600049108266830e-03,6.210126448422670364e-03,6.420652382075786591e-03,6.631178781390190125e-03,6.841705180704593658e-03,7.052231580018997192e-03,7.262757979333400726e-03,7.473284378647804260e-03,7.683810777962207794e-03,7.894337177276611328e-03,8.104862645268440247e-03,8.315389044582843781e-03,8.525915443897247314e-03,8.736441843211650848e-03,8.946968242526054382e-03,9.157494641840457916e-03,9.368021972477436066e-03,9.578547440469264984e-03,9.789073839783668518e-03,9.999600239098072052e-03
1.199840009212493896e-02,1.241945289075374603e-02,1.284050475805997849e-02,1.326155755668878555e-02,1.368261035531759262e-02,1.410366315394639969e-02,1.452471595257520676e-02,1.494576875120401382e-02,1.536682154983282089e-02,1.578787341713905334e-02,1.620892621576786041e-02,1.662997901439666748e-02,1.705103181302547455e-02,1.747208461165428162e-02,1.789313741028308868e-02,1.831419020891189575e-02,1.873524300754070282e-02,1.915629394352436066e-02,1.957734674215316772e-02,1.999839954078197479e-02
1.799640059471130371e-02,1.862797886133193970e-02,1.925955712795257568e-02,1.989113725721836090e-02,2.052271552383899689e-02,2.115429379045963287e-02,2.178587391972541809e-02,2.241745218634605408e-02,2.304903231561183929e-02,2.368061058223247528e-02,2.431218884885311127e-02,2.494376711547374725e-02,2.557534724473953247e-02,2.620692737400531769e-02,2.683850564062595367e-02,2.747008576989173889e-02,2.810166403651237488e-02,2.873324044048786163e-02,2.936482056975364685e-02,2.999640069901943207e-02
2.399360015988349915e-02,2.483570575714111328e-02,2.567780949175357819e-02,2.651991508901119232e-02,2.736202068626880646e-02,2.820412628352642059e-02,2.904623188078403473e-02,2.988833747804164886e-02,3.073044307529926300e-02,3.157254680991172791e-02,3.241465240716934204e-02,3.325675800442695618e-02,3.409886360168457031e-02,3.494096919894218445e-02,3.578307479619979858e-02,3.662518039345741272e-02,3.746728599071502686e-02,3.830938786268234253e-02,3.915149345993995667e-02,3.999359905719757080e-02
2.999000065028667450e-02,3.104263171553611755e-02,3.209526091814041138e-02,3.314789384603500366e-02,3.420052677392959595e-02,3.525315597653388977e-02,3.630578890442848206e-02,3.735842183232307434e-02,3.841105476021766663e-02,3.946368396282196045e-02,4.051631316542625427e-02,4.156894609332084656e-02,4.262157902121543884e-02,4.367421194911003113e-02,4.472684487700462341e-02,4.577947407960891724e-02,4.683210700750350952e-02,4.788473621010780334e-02,4.893736913800239563e-02,4.998999834060668945e-02
3.598560020327568054e-02,3.724876046180725098e-02,3.851191326975822449e-02,3.977507352828979492e-02,4.103823378682136536e-02,4.230138659477233887e-02,4.356454685330390930e-02,4.482770711183547974e-02,4.609086364507675171e-02,4.735402017831802368e-02,4.861717671155929565e-02,4.988033697009086609e-02,5.114349350333213806e-02,5.240665376186370850e-02,5.366981029510498047e-02,5.493297055363655090e-02,5.619613081216812134e-02,5.745928362011909485e-02,5.872244015336036682e-02,5.998560041189193726e-02
4.198040068149566650e-02,4.345408454537391663e-02,4.492776840925216675e-02,4.640145227313041687e-02,4.787513613700866699e-02,4.934882000088691711e-02,5.082250386476516724e-02,5.229619145393371582e-02,5.376987531781196594e-02,5.524355918169021606e-02,5.671723932027816772e-02,5.819092318415641785e-02,5.966461077332496643e-02,6.113829463720321655e-02,6.261198222637176514e-02,6.408566236495971680e-02,6.555934995412826538e-02,6.703303009271621704e-02,6.850671768188476562e-02,6.998039782047271729e-02
4.797440022230148315e-02,4.965861141681671143e-02,5.134281888604164124e-02,5.302703008055686951e-02,5.471124127507209778e-02,5.639545246958732605e-02,5.807966366410255432e-02,5.976387485861778259e-02,6.144808605313301086e-02,6.313229352235794067e-02,6.481650471687316895e-02,6.650071591138839722e-02,6.818492710590362549e-02,6.986913830041885376e-02,7.155334949493408203e-02,7.323756068944931030e-02,7.492177188396453857e-02,7.660597562789916992e-02,7.829018682241439819e-02,7.997439801692962646e-02
5.396759882569313049e-02,5.586233735084533691e-02,5.775707215070724487e-02,5.965181067585945129e-02,6.154654920101165771e-02,6.344128400087356567e-02,6.533601880073547363e-02,6.723076105117797852e-02,6.912549585103988647e-02,7.102023065090179443e-02,7.291496545076370239e-02,7.480970025062561035e-02,7.670444250106811523e-02,7.859917730093002319e-02,8.049391955137252808e-02,8.238865435123443604e-02,8.428339660167694092e-02,8.617812395095825195e-02,8.807285875082015991e-02,8.996760100126266479e-02
5.996000021696090698e-02,6.206526607275009155e-02,6.417052447795867920e-02,6.627579033374786377e-02,6.838105618953704834e-02,7.048631459474563599e-02,7.259158045053482056e-02,7.469684630632400513e-02,7.680210471153259277e-02,7.890737056732177734e-02,8.101262897253036499e-02,8.311789482831954956e-02,8.522315323352813721e-02,8.732841908931732178e-02,8.943368494510650635e-02,9.153895080089569092e-02,9.364421665668487549e-02,9.574946761131286621e-02,9.785473346710205078e-02,9.995999932289123535e-02
6.595160067081451416e-02,6.826739013195037842e-02,7.058317959308624268e-02,7.289896905422210693e-02,7.521475851535797119e-02,7.753054797649383545e-02,7.984633743762969971e-02,8.216212689876556396e-02,8.447791635990142822e-02,8.679370582103729248e-02,8.910948783159255981e-02,9.142528474330902100e-02,9.374107420444488525e-02,9.605686366558074951e-02,9.837265312671661377e-02,1.006884425878524780e-01,1.030042394995689392e-01,1.053200140595436096e-01,1.076358109712600708e-01,1.099516004323959351e-01
7.194239646196365356e-02,7.446871697902679443e-02,7.699503004550933838e-02,7.952135056257247925e-02,8.204766362905502319e-02,8.457397669553756714e-02,8.710029721260070801e-02,8.962661027908325195e-02,9.215293079614639282e-02,9.467924386262893677e-02,9.720554947853088379e-02,9.973186999559402466e-02,1.022581905126571655e-01,1.047845035791397095e-01,1.073108240962028503e-01,1.098371446132659912e-01,1.123634576797485352e-01,1.148897632956504822e-01,1.174160838127136230e-01,1.199423968791961670e-01
7.793240249156951904e-02,8.066924661397933960e-02,8.340608328580856323e-02,8.614292740821838379e-02,8.887977153062820435e-02,9.161660820245742798e-02,9.435345232486724854e-02,9.709029644727706909e-02,9.982714056968688965e-02,1.025639772415161133e-01,1.053008139133453369e-01,1.080376580357551575e-01,1.107745021581649780e-01,1.135113462805747986e-01,1.162481904029846191e-01,1.189850345253944397e-01,1.217218786478042603e-01,1.244587153196334839e-01,1.271955519914627075e-01,1.299324035644531250e-01
8.392159640789031982e-02,8.686897158622741699e-02,8.981633186340332031e-02,9.276370704174041748e-02,9.571107476949691772e-02,9.865844249725341797e-02,1.016058102250099182e-01,1.045531779527664185e-01,1.075005531311035156e-01,1.104479134082794189e-01,1.133952811360359192e-01,1.163426488637924194e-01,1.192900165915489197e-01,1.222373917698860168e-01,1.251847594976425171e-01,1.281321346759796143e-01,1.310794949531555176e-01,1.340268552303314209e-01,1.369742304086685181e-01,1.399216055870056152e-01
8.991000056266784668e-02,9.306789934635162354e-02,9.622578322887420654e-02,9.938368201255798340e-02,1.025415807962417603e-01,1.056994721293449402e-01,1.088573709130287170e-01,1.120152622461318970e-01,1.151731610298156738e-01,1.183310523629188538e-01,1.214889436960220337e-01,1.246468350291252136e-01,1.278047412633895874e-01,1.309626251459121704e-01,1.341205239295959473e-01,1.372784227132797241e-01,1.404363214969635010e-01,1.435942053794860840e-01,1.467521041631698608e-01,1.499100029468536377e-01
