1.459810018539428711e+00,1.620198369026184082e+00,1.775681138038635254e+00,1.936975479125976562e+00,2.092710256576538086e+00,2.255445957183837891e+00,2.411683082580566406e+00,2.576396703720092773e+00,2.724321126937866211e+00,2.880610227584838867e+00,3.046355724334716797e+00,3.193019151687622070e+00,3.357246398925781250e+00,3.513983726501464844e+00,3.680835962295532227e+00,3.837990522384643555e+00,3.994367361068725586e+00,4.151528358459472656e+00,4.308688640594482422e+00,4.465071201324462891e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.784825608134269714e-02,6.418051570653915405e-02,7.048973441123962402e-02,7.679478079080581665e-02,8.311884105205535889e-02,8.942575752735137939e-02,9.571986645460128784e-02,1.020507067441940308e-01,1.083946451544761658e-01,1.146765202283859253e-01,1.210372745990753174e-01,1.273273825645446777e-01,1.335903108119964600e-01,1.399306356906890869e-01,1.462272405624389648e-01,1.525451391935348511e-01,1.588436365127563477e-01,1.651900559663772583e-01,1.715274602174758911e-01,1.778419166803359985e-01
1.151069551706314087e-01,1.277509033679962158e-01,1.403660476207733154e-01,1.529948413372039795e-01,1.656378656625747681e-01,1.782563924789428711e-01,1.908670216798782349e-01,2.034807205200195312e-01,2.161337733268737793e-01,2.287505418062210083e-01,2.413927316665649414e-01,2.540124952793121338e-01,2.664683163166046143e-01,2.792813777923583984e-01,2.918485701084136963e-01,3.044315278530120850e-01,3.171357512474060059e-01,3.297798633575439453e-01,3.424324393272399902e-01,3.550456762313842773e-01
1.702426522970199585e-01,1.891947835683822632e-01,2.080809324979782104e-01,2.270289212465286255e-01,2.459729462862014771e-01,2.648617923259735107e-01,2.839092314243316650e-01,3.028120696544647217e-01,3.217499554157257080e-01,3.407147228717803955e-01,3.596607148647308350e-01,3.784800767898559570e-01,3.974068164825439453e-01,4.163796901702880859e-01,4.352407753467559814e-01,4.543293714523315430e-01,4.731610417366027832e-01,4.921238720417022705e-01,5.110774636268615723e-01,5.299725532531738281e-01
2.229257076978683472e-01,2.482119053602218628e-01,2.734562158584594727e-01,2.987116277217864990e-01,3.239889144897460938e-01,3.492854535579681396e-01,3.744226098060607910e-01,3.996799588203430176e-01,4.250533878803253174e-01,4.502389132976531982e-01,4.755083322525024414e-01,5.008583068847656250e-01,5.259413719177246094e-01,5.510894060134887695e-01,5.764472484588623047e-01,6.016749739646911621e-01,6.270368695259094238e-01,6.523036956787109375e-01,6.776980757713317871e-01,7.027371525764465332e-01
2.742647230625152588e-01,3.058659136295318604e-01,3.374492526054382324e-01,3.689884245395660400e-01,4.006076455116271973e-01,4.321453273296356201e-01,4.636982381343841553e-01,4.952484965324401855e-01,5.268869996070861816e-01,5.584838390350341797e-01,5.900085568428039551e-01,6.216211915016174316e-01,6.530908346176147461e-01,6.847079396247863770e-01,7.162331342697143555e-01,7.478449940681457520e-01,7.793213129043579102e-01,8.110532760620117188e-01,8.426619768142700195e-01,8.740721940994262695e-01
3.240226805210113525e-01,3.619315326213836670e-01,3.998178541660308838e-01,4.376964867115020752e-01,4.756154417991638184e-01,5.134932398796081543e-01,5.513812303543090820e-01,5.892020463943481445e-01,6.271960139274597168e-01,6.650707721710205078e-01,7.029436826705932617e-01,7.408310174942016602e-01,7.787122130393981934e-01,8.166294693946838379e-01,8.544446229934692383e-01,8.923054337501525879e-01,9.302039146423339844e-01,9.681965112686157227e-01,1.006106138229370117e+00,1.044043779373168945e+00
3.722048997879028320e-01,4.164053499698638916e-01,4.606091380119323730e-01,5.048113465309143066e-01,5.490430593490600586e-01,5.932534933090209961e-01,6.374592781066894531e-01,6.816450953483581543e-01,7.258731722831726074e-01,7.701059579849243164e-01,8.143365383148193359e-01,8.584958314895629883e-01,9.026279449462890625e-01,9.469347000122070312e-01,9.909946918487548828e-01,1.035228967666625977e+00,1.079458832740783691e+00,1.123712658882141113e+00,1.167970538139343262e+00,1.212081670761108398e+00
4.188117682933807373e-01,4.693386852741241455e-01,5.198549032211303711e-01,5.703818798065185547e-01,6.209162473678588867e-01,6.714058518409729004e-01,7.219350337982177734e-01,7.724635601043701172e-01,8.230100274085998535e-01,8.735549449920654297e-01,9.240933656692504883e-01,9.745550751686096191e-01,1.025054097175598145e+00,1.075564146041870117e+00,1.126102089881896973e+00,1.176625132560729980e+00,1.227148175239562988e+00,1.277671217918395996e+00,1.328209042549133301e+00,1.378627300262451172e+00
