0.000000000000000000e+00,9.209276453733106216e-01,6.591774477086702611e-01,4.131778790101459653e-01,2.000000029802322544e-03,4.000000059604645088e-03,0.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,9.229207887785176867e-01,6.631739324505327993e-01,4.131597182613532260e-01,1.990738266376748493e-03,4.004811282998851397e-03,-6.745808057300371698e-05,2.011721656552985849e+00
2.000000000000000000e+00,9.249064435746758850e-01,6.671616095718533312e-01,4.131699790690460672e-01,1.981477922323527600e-03,3.978494295118437454e-03,4.034084081791829152e-05,2.007841848902944815e+00
3.000000000000000000e+00,9.268872708595548016e-01,6.711434564155842608e-01,4.131750357538500062e-01,1.972230092335539985e-03,3.970918123297109865e-03,3.772961135852561645e-05,2.013415239291221681e+00
4.000000000000000000e+00,9.288592944768496729e-01,6.751176761986920072e-01,4.131747992439253614e-01,1.971836204121273518e-03,3.984793197937616313e-03,-6.716497910898655099e-05,2.020854059586249640e+00
5.000000000000000000e+00,9.308250302624246908e-01,6.790843068991054832e-01,4.131771759298863977e-01,1.958492103254649234e-03,3.954371231441918509e-03,2.964444820744998154e-05,2.019089699095793833e+00
6.000000000000000000e+00,9.327833166298965528e-01,6.830424484426174114e-01,4.131744904306182686e-01,1.958100227431412623e-03,3.955641427538763265e-03,3.674906857879240140e-05,2.020142468768146404e+00
7.000000000000000000e+00,9.347305901526401506e-01,6.869907331001866568e-01,4.131716659189447194e-01,1.940006954076680485e-03,3.951707476980067038e-03,-6.923796151021705523e-05,2.036955315379695541e+00
8.000000000000000000e+00,9.366703933499057610e-01,6.909301471632507408e-01,4.131760729475515426e-01,1.939619213425279034e-03,3.934271128910307377e-03,3.405934264040538133e-05,2.028372941286018527e+00
9.000000000000000000e+00,9.386078740560485079e-01,6.948663031792318145e-01,4.131768686595852502e-01,1.937194766285078298e-03,3.933569414941951933e-03,3.672696831586726136e-05,2.030549268148851727e+00
1.000000000000000000e+01,9.405437488932324452e-01,6.988020997482899954e-01,4.131756414785101583e-01,1.935318757821503140e-03,3.946027244195718722e-03,-6.723598784400185927e-05,2.038954682916200856e+00
