0.000000000000000000e+00,9.026238370746295647e-01,7.960748783089039993e-01,4.131778790101459653e-01,2.661101279156496014e-05,3.073566342511070817e-05,2.619537274870324380e-05,1.154997882487702965e+00
1.000000000000000000e+00,9.026504458415205434e-01,7.961092879902640362e-01,4.131722689840576779e-01,2.660640453988537428e-05,4.532718351664036222e-05,-6.909744125197914805e-05,1.703619271393504997e+00
2.000000000000000000e+00,9.026770492814224500e-01,7.961426952197921958e-01,4.131745924303804052e-01,2.660076224955770267e-05,2.858237111819571604e-05,2.873091891140087037e-05,1.074494439296413750e+00
3.000000000000000000e+00,9.027036471278242491e-01,7.961754529294801097e-01,4.131720585233450982e-01,2.659522541442256948e-05,3.060362426711221788e-05,3.731779240976546480e-05,1.150718739556758852e+00
4.000000000000000000e+00,9.027302394349032699e-01,7.962097659203301037e-01,4.131714551369349286e-01,2.658966648626815148e-05,4.525171855163475547e-05,-6.670142090344245429e-05,1.701853559351876433e+00
5.000000000000000000e+00,9.027568262198415461e-01,7.962431565059431282e-01,4.131749688747428095e-01,2.658416120968550857e-05,2.858272961586291006e-05,3.081688382016950045e-05,1.075178915385498701e+00
6.000000000000000000e+00,9.027834074960437993e-01,7.962759231546823191e-01,4.131731877667928488e-01,2.657865445434947680e-05,3.061927416433916633e-05,3.663874478837985174e-05,1.152024991217283301e+00
7.000000000000000000e+00,9.028099832521891965e-01,7.963102624879310198e-01,4.131712780103352634e-01,2.657314748904312198e-05,4.528558314880844806e-05,-6.815919192194060236e-05,1.704185895460107014e+00
8.000000000000000000e+00,9.028365535196392067e-01,7.963436756156812013e-01,4.131744608994462609e-01,2.656767057752605835e-05,2.859909266607431929e-05,3.132199220471516539e-05,1.076462182961070990e+00
9.000000000000000000e+00,9.028631183222612933e-01,7.963764655064313747e-01,4.131728312116966229e-01,2.656220358748847879e-05,3.064855247572996158e-05,3.665969797966224281e-05,1.153840733686954501e+00
1.000000000000000000e+01,9.028896776326803542e-01,7.964108275846649709e-01,4.131709966654387167e-01,2.655670736902347143e-05,4.530339242676313270e-05,-6.785858621633320692e-05,1.705911497131092025e+00
1.100000000000000000e+01,9.029162314714981319e-01,7.964442599859219429e-01,4.131744715277642088e-01,2.655124874066368355e-05,2.862009953807166028e-05,3.154547247298066496e-05,1.077919152414082093e+00
1.200000000000000000e+01,9.029427798393151461e-01,7.964770686497556484e-01,4.131729264901349841e-01,2.654577956767345992e-05,3.066891600546134742e-05,3.662091821773708620e-05,1.155321731172999744e+00
1.300000000000000000e+01,9.029693227678634582e-01,7.965114537330423294e-01,4.131711307239172015e-01,2.654034443425024896e-05,4.532700966717526499e-05,-6.795392941695647384e-05,1.707853105654532078e+00
