0.000000000000000000e+00,9.355378117570619656e-01,6.520946363743029828e-01,4.131142870793801936e-01,2.000000029802322544e-03,4.000000059604645088e-03,0.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,9.375376016911457500e-01,6.560942161017379037e-01,4.131034949009492752e-01,1.999599861828432312e-03,3.999200424128524466e-03,2.492314587029641752e-05,2.000000350305915386e+00
2.000000000000000000e+00,9.395369915012966588e-01,6.600929962724936262e-01,4.131072468931700215e-01,1.999199776953463053e-03,3.998400934988017609e-03,3.086214941815440055e-05,2.000000690816949422e+00
3.000000000000000000e+00,9.415359816036721341e-01,6.640909770689128466e-01,4.131134808352827092e-01,1.998800881004366044e-03,3.997601712987709603e-03,3.305580017902493608e-05,1.999999975474784364e+00
4.000000000000000000e+00,9.435345735574542925e-01,6.680881587679907696e-01,4.131178688715582692e-01,1.998402098844762487e-03,3.996802627072503118e-03,2.400939212274038901e-05,1.999999214063564734e+00
5.000000000000000000e+00,9.455327671697913994e-01,6.720845414821156050e-01,4.131181912756044516e-01,1.998004004655449910e-03,3.996003736597450277e-03,2.249010262428324721e-05,1.999997861509066333e+00
6.000000000000000000e+00,9.475305589191470590e-01,6.760800640458750621e-01,4.229721412413960380e-01,1.997600287437198592e-03,3.995090098562113952e-03,1.250028858561618578e-02,1.999944695486390422e+00
7.000000000000000000e+00,9.495279492559898227e-01,6.800747115701900603e-01,4.295334711274682582e-01,1.997200559435295154e-03,3.994258882152457515e-03,1.841206105613613222e-05,1.999928781955592427e+00
8.000000000000000000e+00,9.515249397324769820e-01,6.840686559472820560e-01,4.388142041685575423e-01,1.996800590147546246e-03,3.993637278159347520e-03,9.668301565591551697e-03,2.000018077851355436e+00
9.000000000000000000e+00,9.535215306739370789e-01,6.880618739242762016e-01,4.402416948981810463e-01,1.996401271959254674e-03,3.992838634563950287e-03,-6.027983932554372912e-03,2.000018077851355880e+00
1.000000000000000000e+01,9.555177226907183297e-01,6.920542684201677064e-01,4.284799552800321876e-01,1.996004194356362175e-03,3.991888482942752489e-03,-6.473937228616594326e-03,1.999939927095188086e+00
1.100000000000000000e+01,9.575135196822270878e-01,6.960456321973559346e-01,4.243491985922909771e-01,1.995608164833340397e-03,3.990942857774254331e-03,-7.428260649394878047e-03,1.999862963132118976e+00
1.200000000000000000e+01,9.595089279356263656e-01,7.000361636076324334e-01,4.145196249071823047e-01,1.995225993525753198e-03,3.990149098396123840e-03,-7.378091612737749244e-03,1.999848193309246458e+00
1.300000000000000000e+01,9.615039230019650773e-01,7.040258815086981592e-01,4.111641839786582264e-01,1.994772350535744219e-03,3.989302331282934370e-03,-5.086139144824498252e-04,1.999878497519534504e+00
1.400000000000000000e+01,9.634984607176627636e-01,7.080147331380416409e-01,4.124039486849608305e-01,1.994322810371639779e-03,3.988446298694414346e-03,1.365488117622334170e-03,1.999900055272983534e+00
1.500000000000000000e+01,9.654925634025661729e-01,7.120027511589841485e-01,4.132853152128487251e-01,1.993895073736903171e-03,3.987620486424383291e-03,4.396572370700224490e-04,1.999914909740408309e+00
