0.000000000000000000e+00,1.087460975895451876e+00,7.973362870654215895e-01,4.144541237672403899e-01,2.000000029802322544e-03,4.000000059604645088e-03,0.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,1.089283808782552487e+00,8.008324639338658679e-01,4.145536652249695586e-01,1.949934209566448785e-03,3.134014057860918384e-03,1.743847535782924892e-04,1.607240922532324534e+00
2.000000000000000000e+00,1.090711629146710049e+00,8.034482380307778060e-01,4.146972159827914117e-01,9.090464335956533566e-04,2.099256679875656072e-03,1.707134271369821596e-04,2.309295325621850470e+00
3.000000000000000000e+00,1.091505013287596748e+00,8.053678538972930401e-01,4.147460498813781982e-01,6.407019473207416303e-04,1.779370253886910797e-03,6.609415508468801943e-05,2.777219987121625877e+00
4.000000000000000000e+00,1.092373741328090730e+00,8.068859007854545240e-01,4.148018351203210941e-01,8.577530921304566368e-04,1.493122521091150420e-03,1.269689186210430653e-04,1.740736972900424950e+00
5.000000000000000000e+00,1.093140105266769746e+00,8.081140034271027117e-01,4.147880177405243729e-01,6.416320783026844849e-04,1.202953603956772709e-03,-1.065014455572266413e-04,1.874833950227297708e+00
6.000000000000000000e+00,1.093865397865145139e+00,8.089769877294084033e-01,4.147185894062959677e-01,5.291072196967583048e-04,4.660687259392376340e-04,-1.238213566590287327e-04,8.808587533663795321e-01
7.000000000000000000e+00,1.094066266331640280e+00,8.092640940888844447e-01,4.145590620404917548e-01,1.381603652965098840e-04,6.558027758718288681e-05,-1.864112941937419465e-04,4.746678068376498083e-01
8.000000000000000000e+00,1.094068876245023247e+00,8.093522273659885524e-01,4.144494412023160268e-01,6.098974446955201319e-05,-1.096608253839842979e-05,-8.266681981035002862e-05,-1.798020738367421822e-01
9.000000000000000000e+00,1.094033798776198108e+00,8.094037939904225043e-01,4.144300138004208267e-01,4.607839269511577275e-05,-2.397870493323892816e-05,-1.974276821179960512e-05,-5.203893523781837338e-01
1.000000000000000000e+01,1.093991154977516311e+00,8.094489430961453458e-01,4.144417475215877444e-01,4.361765339431774251e-05,-2.497605307815137059e-05,-1.121255997670508514e-05,-5.726134061445200540e-01
