0.000000000000000000e+00,1.045205406356714439e+00,8.446164604075115934e-01,4.140225615972238926e-01,2.000000029802322544e-03,4.000000059604645088e-03,0.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,1.047024043183205189e+00,8.483687029992009743e-01,4.139796980371784341e-01,1.647649700653563976e-03,3.537731693713130031e-03,2.686163592143040856e-05,2.147138249295246215e+00
2.000000000000000000e+00,1.048652947115288780e+00,8.517254263265804370e-01,4.139962758782347874e-01,1.477137952194772577e-03,3.050814930420557222e-03,2.514742214570848394e-05,2.065355457076687884e+00
3.000000000000000000e+00,1.049901218706435824e+00,8.545968632910532214e-01,4.139957399974006913e-01,1.077813087755448472e-03,2.599780456771708017e-03,-1.923475947789186758e-05,2.412088409675711809e+00
4.000000000000000000e+00,1.050584731972277863e+00,8.568664704195150250e-01,4.139572280599548848e-01,3.633440366287188665e-04,1.869093922770546446e-03,-8.311934555902056798e-05,5.144143660958085285e+00
5.000000000000000000e+00,1.050684984181788906e+00,8.585508609692765747e-01,4.139518322360073443e-01,1.339114334485602600e-04,1.640421910967378985e-03,2.847317012710792739e-05,1.225005116234170188e+01
6.000000000000000000e+00,1.050754323342425689e+00,8.601016352577780522e-01,4.139716375155770289e-01,1.063953043823104132e-04,1.528889639714951874e-03,-1.375616952365149982e-04,1.436989769981944320e+01
7.000000000000000000e+00,1.050938087747300687e+00,8.614167391601612600e-01,4.139820606220256938e-01,1.926956794712008996e-04,1.268582293472608280e-03,7.891191312116688542e-05,6.583345806994093330e+00
8.000000000000000000e+00,1.050930008126468973e+00,8.624317585042073908e-01,4.139810656493627672e-01,-3.545136363617770471e-05,9.306119709071185081e-04,3.309076231216069878e-05,-2.625038575264957785e+01
9.000000000000000000e+00,1.050855805772149099e+00,8.633622728918493028e-01,4.139912286596350022e-01,-5.108937470720754828e-05,9.304259034004773877e-04,7.182025726170918241e-05,-1.821173010499217426e+01
1.000000000000000000e+01,1.050766441560764264e+00,8.642926013613493330e-01,4.140242792646150471e-01,-1.974036414324644557e-04,9.302399874469256813e-04,-3.457283006352762433e-05,-4.712375013432457571e+00
1.100000000000000000e+01,1.050688312269449698e+00,8.652227433221947317e-01,4.140461577734511067e-01,-3.025427217478512609e-05,9.300533007035763182e-04,4.172249837377673413e-05,-3.074122211006987371e+01
