0.000000000000000000e+00,9.237388879206308578e-01,8.469848045439454243e-01,4.131778790101459653e-01,4.000000059604645088e-03,4.000000059604645088e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.276957952611648572e-01,8.509449474193059304e-01,4.131490863803028435e-01,3.914270071920727262e-03,3.928087358324404248e-03,-9.008554336890236517e-05,1.003529977786355776e+00
2.000000000000000000e+00,9.315741508040072949e-01,8.548248391676005475e-01,4.131479139676438872e-01,3.843101374529744266e-03,3.839454014750226605e-03,3.906515845341412618e-05,9.990509332374912788e-01
3.000000000000000000e+00,9.353773224984485157e-01,8.586281888456791522e-01,4.131486301170198550e-01,3.770334884043457114e-03,3.768025211075123025e-03,4.076745704464407896e-05,9.993874090659402576e-01
4.000000000000000000e+00,9.391046046666478020e-01,8.623564677968653669e-01,4.131503755903321307e-01,3.684718309063619336e-03,3.696267501170766388e-03,-6.682614032926219446e-05,1.003134348717712898e+00
5.000000000000000000e+00,9.427634870315370064e-01,8.660147076692974455e-01,4.131563552473935252e-01,3.638014826334343144e-03,3.632336998517453081e-03,3.370535855041724486e-05,9.984393060259705299e-01
6.000000000000000000e+00,9.463691356223846718e-01,8.696185662003182992e-01,4.131568627607981603e-01,3.577314462065552762e-03,3.573101002839908398e-03,4.194167435139400425e-05,9.988221725346416724e-01
7.000000000000000000e+00,9.499177229200143069e-01,8.731664011773501155e-01,4.131566166890266456e-01,3.531164790137175137e-03,3.541211039073530274e-03,-6.755154298238915799e-05,1.002845024102079652e+00
8.000000000000000000e+00,9.534251109176762329e-01,8.766716838873381823e-01,4.131647721786069760e-01,3.484183644074791402e-03,3.477019316430293022e-03,3.808653103535438285e-05,9.979437571677135521e-01
9.000000000000000000e+00,9.568922800154837649e-01,8.801355518058169292e-01,4.131709392668266312e-01,3.448667925993903396e-03,3.443032928331203960e-03,3.630342322271582601e-05,9.983660364570835499e-01
1.000000000000000000e+01,9.603286483306228138e-01,8.835699201246738355e-01,4.131656285518044980e-01,3.421448293381312844e-03,3.430268031770977114e-03,-7.111829038770779569e-05,1.002577779242411982e+00
1.100000000000000000e+01,9.637371148612928762e-01,8.869750989364982852e-01,4.131738982073713817e-01,3.399459461644963217e-03,3.391184505094630396e-03,3.677774395708030417e-05,9.975658022565950800e-01
1.200000000000000000e+01,9.671220802005977557e-01,8.903557486146869149e-01,4.131777091721061668e-01,3.381108529754348752e-03,3.374537546987804813e-03,3.918371000965901107e-05,9.980565596434666231e-01
1.300000000000000000e+01,9.704914734697210887e-01,8.937221200070680771e-01,4.131736580492090805e-01,3.351156151940077807e-03,3.358897835143921044e-03,-7.588418118945489945e-05,1.002310152930164566e+00
1.400000000000000000e+01,9.738285483410059618e-01,8.970549257378611641e-01,4.131692581183739055e-01,3.327393928051048441e-03,3.318239076523973527e-03,2.495691854239020648e-05,9.972486421130072332e-01
