0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.399960070848464966e-02,6.610485911369323730e-02,6.821012496948242188e-02,7.031539082527160645e-02,7.242065668106079102e-02,7.452591508626937866e-02,7.663118094205856323e-02,7.873643934726715088e-02,8.084170520305633545e-02,8.294697105884552002e-02,8.505223691463470459e-02,8.715749531984329224e-02,8.926275372505187988e-02,9.136801958084106445e-02,9.347328543663024902e-02,9.557854384183883667e-02,9.768380969762802124e-02,9.978907555341720581e-02,1.018943414092063904e-01,1.039995998144149780e-01
1.279983967542648315e-01,1.322089284658432007e-01,1.364194452762603760e-01,1.406299769878387451e-01,1.448405086994171143e-01,1.490510255098342896e-01,1.532615572214126587e-01,1.574720740318298340e-01,1.616826057434082031e-01,1.658931374549865723e-01,1.701036691665649414e-01,1.743142008781433105e-01,1.785247027873992920e-01,1.827352344989776611e-01,1.869457662105560303e-01,1.911562979221343994e-01,1.953668296337127686e-01,1.995773464441299438e-01,2.037878781557083130e-01,2.079983949661254883e-01
1.919963955879211426e-01,1.983121782541275024e-01,2.046279758214950562e-01,2.109437733888626099e-01,2.172595709562301636e-01,2.235753387212753296e-01,2.298911362886428833e-01,2.362069189548492432e-01,2.425227165222167969e-01,2.488384991884231567e-01,2.551543116569519043e-01,2.614700794219970703e-01,2.677858471870422363e-01,2.741016447544097900e-01,2.804174423217773438e-01,2.867332398891448975e-01,2.930490374565124512e-01,2.993648350238800049e-01,3.056806325912475586e-01,3.119964003562927246e-01
2.559936046600341797e-01,2.644146382808685303e-01,2.728357017040252686e-01,2.812567651271820068e-01,2.896778285503387451e-01,2.980988621711730957e-01,3.065199255943298340e-01,3.149409592151641846e-01,3.233620226383209229e-01,3.317830860614776611e-01,3.402041196823120117e-01,3.486251831054687500e-01,3.570462167263031006e-01,3.654672801494598389e-01,3.738883435726165771e-01,3.823093771934509277e-01,3.907304406166076660e-01,3.991515040397644043e-01,4.075725674629211426e-01,4.159935712814331055e-01
3.199900090694427490e-01,3.305163085460662842e-01,3.410426378250122070e-01,3.515689373016357422e-01,3.620952665805816650e-01,3.726215660572052002e-01,3.831478953361511230e-01,3.936741948127746582e-01,4.042005240917205811e-01,4.147268533706665039e-01,4.252531528472900391e-01,4.357794821262359619e-01,4.463057518005371094e-01,4.568320810794830322e-01,4.673584103584289551e-01,4.778847396373748779e-01,4.884110689163208008e-01,4.989373683929443359e-01,5.094637274742126465e-01,5.199899673461914062e-01
3.839856088161468506e-01,3.966171741485595703e-01,4.092487394809722900e-01,4.218803346157073975e-01,4.345119297504425049e-01,4.471434950828552246e-01,4.597750902175903320e-01,4.724066257476806641e-01,4.850382208824157715e-01,4.976698160171508789e-01,5.103014111518859863e-01,5.229330062866210938e-01,5.355645418167114258e-01,5.481960773468017578e-01,5.608276724815368652e-01,5.734592676162719727e-01,5.860908627510070801e-01,5.987224578857421875e-01,6.113540530204772949e-01,6.239855885505676270e-01
4.479804039001464844e-01,4.627172350883483887e-01,4.774540662765502930e-01,4.921909272670745850e-01,5.069277882575988770e-01,5.216646194458007812e-01,5.364014506340026855e-01,5.511382818222045898e-01,5.658751130104064941e-01,5.806120038032531738e-01,5.953488349914550781e-01,6.100856661796569824e-01,6.248224973678588867e-01,6.395593285560607910e-01,6.542961597442626953e-01,6.690330505371093750e-01,6.837698817253112793e-01,6.985067129135131836e-01,7.132436037063598633e-01,7.279803752899169922e-01
5.119743943214416504e-01,5.288164615631103516e-01,5.456585884094238281e-01,5.625007152557373047e-01,5.793428421020507812e-01,5.961849093437194824e-01,6.130270361900329590e-01,6.298691034317016602e-01,6.467112302780151367e-01,6.635533571243286133e-01,6.803954839706420898e-01,6.972376108169555664e-01,7.140796184539794922e-01,7.309217453002929688e-01,7.477638721466064453e-01,7.646059989929199219e-01,7.814480662345886230e-01,7.982901930809020996e-01,8.151323199272155762e-01,8.319743871688842773e-01
5.759676098823547363e-01,5.949149727821350098e-01,6.138623356819152832e-01,6.328096985816955566e-01,6.517571210861206055e-01,6.707044243812561035e-01,6.896517872810363770e-01,7.085991501808166504e-01,7.275465130805969238e-01,7.464939355850219727e-01,7.654412984848022461e-01,7.843886613845825195e-01,8.033359646797180176e-01,8.222833871841430664e-01,8.412307500839233398e-01,8.601781129837036133e-01,8.791254758834838867e-01,8.980728983879089355e-01,9.170202612876892090e-01,9.359675645828247070e-01
6.399599909782409668e-01,6.610125899314880371e-01,6.820652484893798828e-01,7.031179070472717285e-01,7.241705656051635742e-01,7.452231645584106445e-01,7.662758231163024902e-01,7.873284220695495605e-01,8.083810210227966309e-01,8.294336795806884766e-01,8.504863381385803223e-01,8.715389966964721680e-01,8.925915360450744629e-01,9.136441946029663086e-01,9.346968531608581543e-01,9.557494521141052246e-01,9.768021106719970703e-01,9.978547692298889160e-01,1.018907427787780762e+00,1.039959907531738281e+00
7.039515972137451172e-01,7.271094918251037598e-01,7.502673864364624023e-01,7.734252810478210449e-01,7.965831756591796875e-01,8.197410702705383301e-01,8.428989648818969727e-01,8.660568594932556152e-01,8.892147541046142578e-01,9.123726487159729004e-01,9.355305433273315430e-01,9.586884975433349609e-01,9.818462729454040527e-01,1.005004167556762695e+00,1.028162121772766113e+00,1.051320075988769531e+00,1.074477910995483398e+00,1.097635865211486816e+00,1.120793700218200684e+00,1.143951535224914551e+00
7.679424285888671875e-01,7.932055592536926270e-01,8.184686899185180664e-01,8.437318801879882812e-01,8.689950704574584961e-01,8.942582011222839355e-01,9.195213317871093750e-01,9.447844624519348145e-01,9.700476527214050293e-01,9.953108429908752441e-01,1.020573973655700684e+00,1.045837163925170898e+00,1.071100234985351562e+00,1.096363425254821777e+00,1.121626615524291992e+00,1.146889805793762207e+00,1.172152996063232422e+00,1.197416067123413086e+00,1.222679257392883301e+00,1.247942328453063965e+00
8.319324254989624023e-01,8.593007922172546387e-01,8.866692185401916504e-01,9.140376448631286621e-01,9.414061307907104492e-01,9.687744975090026855e-01,9.961429238319396973e-01,1.023511290550231934e+00,1.050879716873168945e+00,1.078248143196105957e+00,1.105616688728332520e+00,1.132985115051269531e+00,1.160353422164916992e+00,1.187721848487854004e+00,1.215090274810791016e+00,1.242458701133728027e+00,1.269827127456665039e+00,1.297195553779602051e+00,1.324563980102539062e+00,1.351932406425476074e+00
8.959215879440307617e-01,9.253952503204345703e-01,9.548689723014831543e-01,9.843426346778869629e-01,1.013816356658935547e+00,1.043290019035339355e+00,1.072763681411743164e+00,1.102237343788146973e+00,1.131711006164550781e+00,1.161184787750244141e+00,1.190658450126647949e+00,1.220132112503051758e+00,1.249605774879455566e+00,1.279079437255859375e+00,1.308553099632263184e+00,1.338026881217956543e+00,1.367500543594360352e+00,1.396974325180053711e+00,1.426447987556457520e+00,1.455921530723571777e+00
9.599100351333618164e-01,9.914889335632324219e-01,1.023067831993103027e+00,1.054646849632263184e+00,1.086225867271423340e+00,1.117804765701293945e+00,1.149383664131164551e+00,1.180962562561035156e+00,1.212541580200195312e+00,1.244120478630065918e+00,1.275699496269226074e+00,1.307278513908386230e+00,1.338857293128967285e+00,1.370436310768127441e+00,1.402015209197998047e+00,1.433594226837158203e+00,1.465173125267028809e+00,1.496752142906188965e+00,1.528331160545349121e+00,1.559909939765930176e+00
1.023897647857666016e+00,1.057581782341003418e+00,1.091266036033630371e+00,1.124950289726257324e+00,1.158634424209594727e+00,1.192318677902221680e+00,1.226002812385559082e+00,1.259687066078186035e+00,1.293371319770812988e+00,1.327055454254150391e+00,1.360739707946777344e+00,1.394423961639404297e+00,1.428108096122741699e+00,1.461792230606079102e+00,1.495476484298706055e+00,1.529160737991333008e+00,1.562844991683959961e+00,1.596529245376586914e+00,1.630213499069213867e+00,1.663897514343261719e+00
1.087884426116943359e+00,1.123673796653747559e+00,1.159463286399841309e+00,1.195252776145935059e+00,1.231042385101318359e+00,1.266831755638122559e+00,1.302621245384216309e+00,1.338410615921020508e+00,1.374200224876403809e+00,1.409989714622497559e+00,1.445779204368591309e+00,1.481568694114685059e+00,1.517357945442199707e+00,1.553147554397583008e+00,1.588937044143676758e+00,1.624726533889770508e+00,1.660516023635864258e+00,1.696305513381958008e+00,1.732095003128051758e+00,1.767884373664855957e+00
1.151870369911193848e+00,1.189765095710754395e+00,1.227659821510314941e+00,1.265554666519165039e+00,1.303449392318725586e+00,1.341344118118286133e+00,1.379238843917846680e+00,1.417133450508117676e+00,1.455028295516967773e+00,1.492923021316528320e+00,1.530817747116088867e+00,1.568712592124938965e+00,1.606607198715209961e+00,1.644501924514770508e+00,1.682396650314331055e+00,1.720291495323181152e+00,1.758186221122741699e+00,1.796080946922302246e+00,1.833975791931152344e+00,1.871870279312133789e+00
1.215855598449707031e+00,1.255855560302734375e+00,1.295855641365051270e+00,1.335855603218078613e+00,1.375855684280395508e+00,1.415855526924133301e+00,1.455855607986450195e+00,1.495855569839477539e+00,1.535855531692504883e+00,1.575855612754821777e+00,1.615855574607849121e+00,1.655855655670166016e+00,1.695855498313903809e+00,1.735855579376220703e+00,1.775855541229248047e+00,1.815855622291564941e+00,1.855855584144592285e+00,1.895855665206909180e+00,1.935855627059936523e+00,1.975855469703674316e+00
1.279839992523193359e+00,1.321945190429687500e+00,1.364050507545471191e+00,1.406155824661254883e+00,1.448261141777038574e+00,1.490366339683532715e+00,1.532471537590026855e+00,1.574576735496520996e+00,1.616682052612304688e+00,1.658787369728088379e+00,1.700892686843872070e+00,1.742998003959655762e+00,1.785103082656860352e+00,1.827208399772644043e+00,1.869313597679138184e+00,1.911418914794921875e+00,1.953524231910705566e+00,1.995629549026489258e+00,2.037734746932983398e+00,2.079839944839477539e+00
1.343823671340942383e+00,1.388034105300903320e+00,1.432244658470153809e+00,1.476455211639404297e+00,1.520665764808654785e+00,1.564876198768615723e+00,1.609086751937866211e+00,1.653297185897827148e+00,1.697507739067077637e+00,1.741718292236328125e+00,1.785928845405578613e+00,1.830139398574829102e+00,1.874349832534790039e+00,1.918560385704040527e+00,1.962770938873291016e+00,2.006981372833251953e+00,2.051192045211791992e+00,2.095402717590332031e+00,2.139613151550292969e+00,2.183823585510253906e+00
1.407806396484375000e+00,1.454122185707092285e+00,1.500437974929809570e+00,1.546753764152526855e+00,1.593069553375244141e+00,1.639385342597961426e+00,1.685701131820678711e+00,1.732016921043395996e+00,1.778332710266113281e+00,1.824648499488830566e+00,1.870964288711547852e+00,1.917280197143554688e+00,1.963595747947692871e+00,2.009911537170410156e+00,2.056227445602416992e+00,2.102543354034423828e+00,2.148859024047851562e+00,2.195174932479858398e+00,2.241490602493286133e+00,2.287806272506713867e+00
1.471788406372070312e+00,1.520209431648254395e+00,1.568630456924438477e+00,1.617051601409912109e+00,1.665472626686096191e+00,1.713893651962280273e+00,1.762314677238464355e+00,1.810735702514648438e+00,1.859156847000122070e+00,1.907577872276306152e+00,1.955999016761779785e+00,2.004420042037963867e+00,2.052840948104858398e+00,2.101262092590332031e+00,2.149682998657226562e+00,2.198104143142700195e+00,2.246525287628173828e+00,2.294946432113647461e+00,2.343367338180541992e+00,2.391788244247436523e+00
1.535769581794738770e+00,1.586295843124389648e+00,1.636822223663330078e+00,1.687348604202270508e+00,1.737874865531921387e+00,1.788401126861572266e+00,1.838927507400512695e+00,1.889453768730163574e+00,1.939980149269104004e+00,1.990506410598754883e+00,2.041032791137695312e+00,2.091559171676635742e+00,2.142085313796997070e+00,2.192611694335937500e+00,2.243138074874877930e+00,2.293664216995239258e+00,2.344190597534179688e+00,2.394716978073120117e+00,2.445243358612060547e+00,2.495769500732421875e+00
1.599750041961669922e+00,1.652381539344787598e+00,1.705013155937194824e+00,1.757644772529602051e+00,1.810276389122009277e+00,1.862907886505126953e+00,1.915539503097534180e+00,1.968171000480651855e+00,2.020802497863769531e+00,2.073434114456176758e+00,2.126065731048583984e+00,2.178697347640991211e+00,2.231328725814819336e+00,2.283960342407226562e+00,2.336591958999633789e+00,2.389223575592041016e+00,2.441855192184448242e+00,2.494486808776855469e+00,2.547118425369262695e+00,2.599749803543090820e+00
1.663729667663574219e+00,1.718466401100158691e+00,1.773203253746032715e+00,1.827940106391906738e+00,1.882677078247070312e+00,1.937413811683654785e+00,1.992150664329528809e+00,2.046887397766113281e+00,2.101624250411987305e+00,2.156361103057861328e+00,2.211097955703735352e+00,2.265835046768188477e+00,2.320571660995483398e+00,2.375308513641357422e+00,2.430045366287231445e+00,2.484782218933105469e+00,2.539519071578979492e+00,2.594255924224853516e+00,2.648992776870727539e+00,2.703729391098022461e+00
1.727708458900451660e+00,1.784550428390502930e+00,1.841392636299133301e+00,1.898234724998474121e+00,1.955076932907104492e+00,2.011918783187866211e+00,2.068761110305786133e+00,2.125602960586547852e+00,2.182445287704467773e+00,2.239287376403808594e+00,2.296129465103149414e+00,2.352971553802490234e+00,2.409813642501831055e+00,2.466655731201171875e+00,2.523497819900512695e+00,2.580339908599853516e+00,2.637182235717773438e+00,2.694024324417114258e+00,2.750866413116455078e+00,2.807708263397216797e+00
1.791686415672302246e+00,1.850633740425109863e+00,1.909581065177917480e+00,1.968528509140014648e+00,2.027475833892822266e+00,2.086423158645629883e+00,2.145370721817016602e+00,2.204317808151245117e+00,2.263265371322631836e+00,2.322212696075439453e+00,2.381160020828247070e+00,2.440107583999633789e+00,2.499054670333862305e+00,2.558001995086669922e+00,2.616949558258056641e+00,2.675896883010864258e+00,2.734844446182250977e+00,2.793791770935058594e+00,2.852739095687866211e+00,2.911686182022094727e+00
1.855663657188415527e+00,1.916716217994689941e+00,1.977768898010253906e+00,2.038821458816528320e+00,2.099874258041381836e+00,2.160926818847656250e+00,2.221979379653930664e+00,2.283031940460205078e+00,2.344084501266479492e+00,2.405137300491333008e+00,2.466189861297607422e+00,2.527242660522460938e+00,2.588294982910156250e+00,2.649347782135009766e+00,2.710400342941284180e+00,2.771453142166137695e+00,2.832505702972412109e+00,2.893558502197265625e+00,2.954611063003540039e+00,3.015663385391235352e+00
